"CT","mx_mean","mx_lb","mx_ub","mx_se"
400.04,75.21,47.27,115.46,17.47
400.05,60.64,34.49,102.83,17.46
400.06,49.07,25.05,89.2,16.16
401.01,194.92,138.09,270.63,34.04
401.02,124.22,90.11,164.12,19.04
402.02,86.99,58.61,127.3,16.84
402.03,51.19,33.11,75.24,10.86
403.01,119.26,87.85,160.87,18.8
403.04,72.61,42.55,116.11,18.82
403.05,52.88,29.19,88.38,15.23
404.01,63.61,37.62,99.46,15.97
404.02,61.96,40.85,92.31,13.74
410.02,48.28,31.23,71.47,10.28
410.04,70.38,36.06,127.99,24.29
410.05,48.25,27.72,79.37,13.27
410.06,74.9,38.47,134.32,24.82
501.01,130.5,100.99,166.86,16.64
501.02,66.93,41.19,99.98,15.35
501.03,42.07,21.88,74.45,13.75
502.01,61.54,33.22,108.5,20.58
502.02,61,38.04,94.42,14.41
502.03,103.93,62.11,164.64,25.72
502.06,69.86,43.48,109.92,16.94
502.07,44.3,30.98,61.47,7.97
503.01,108.47,56.4,193.22,35.18
503.03,59.11,40.52,82.01,10.85
503.07,129.07,94.57,172.33,19.29
503.09,141,96.18,196.87,26.08
504.03,93.19,57.63,146.91,22.99
504.05,76.87,56.35,102.28,12.02
504.08,59.3,36.54,92.84,14.01
504.09,67.14,44.83,98.2,13.94
504.1,54.33,31.59,88.8,15.48
505.01,139.58,102.56,188.88,22.23
506.01,34.29,15.31,67.89,13.63
506.02,113.92,77.12,162.8,21.54
