"CT","mx_mean","mx_lb","mx_ub","mx_se"
290.05,451.39,334.88,593.88,65.87
291.01,450.26,358.71,558.06,51.77
291.02,445.36,352.85,546.71,51.18
292.01,399.36,316.43,496.47,45.24
292.03,368.5,281.15,477.7,50.58
292.04,440.45,326.34,589.48,67.92
400.04,380.82,303.57,472.49,41.94
400.05,348.38,268.82,439.86,43.94
400.06,452.01,329.31,608.29,71.7
401.01,420.93,340.92,511.31,42.9
401.02,431.2,360.62,507.71,37.29
402.02,430.64,345.33,536.84,47.56
402.03,567.34,461.81,688.63,59.31
403.01,488.92,411.24,579.84,44.17
403.04,442.22,350.9,545.81,50.84
403.05,477.39,369.89,612.26,63.57
404.01,426.28,334.78,540.18,51.87
404.02,375.19,302.66,459.71,38.56
410.02,392.5,316.84,478.41,41.68
410.04,433.26,321.63,568.3,64.63
410.05,420.96,327.84,528.87,53.59
410.06,493.74,383.07,631,65.5
501.01,549.61,455.69,654.18,48.6
501.02,270.31,210.13,342.83,33.15
501.03,368.81,285.89,467.82,47.43
502.01,307.05,228.59,403.11,44.43
502.02,284.35,228.5,356.28,32.06
502.03,405.09,321.42,507.36,47.57
502.06,467.07,377.73,573,50.43
502.07,294.44,238.5,359.12,30.59
503.01,397.09,285.88,539.47,64.14
503.03,300.33,248.78,361.51,27.87
503.07,491.19,412.74,582.69,44.45
503.09,402.78,321.79,494.8,43.47
504.03,359.83,276.19,471.92,51.44
504.05,365.46,290.48,448.37,41.11
504.08,276.23,208.47,366.44,39.44
504.09,302.14,238.19,382.36,37.38
504.1,274.3,213.05,353.71,37.04
505.01,315.4,254.48,386.72,33.15
506.01,285.97,209.98,382.83,43.78
506.02,236.56,189.96,294.42,27.07
