"CT","mx_mean","mx_lb","mx_ub","mx_se"
114.02,53.27,33.81,77.32,11.47
115,56.34,38.79,77.3,10.15
116,39.63,26.03,59.3,8.34
117,37.64,24.96,52.68,7.2
118,45.66,32.57,61.96,7.72
120,34.02,21.34,50.85,7.84
121,49.62,31.99,74,11.13
122,34.39,22.14,49.93,7.07
130.03,63.42,43.66,88.24,11.39
131,44.13,32.17,58.66,6.64
132,37.03,23.17,57.76,8.81
133.01,33.8,19.05,55.89,9.22
133.02,27.7,17.25,41.46,6.29
134,38.66,26.9,55.48,7.35
135,35.09,23.1,51.07,7.27
140.02,39.96,28.2,54.89,6.91
140.03,55.21,38.47,78.21,10.14
140.04,40.28,25.16,61.22,9.52
141.01,49.51,33.62,68.86,9.05
142.01,36.05,23.63,54.76,7.78
142.02,41.21,26.81,60.14,8.95
142.03,39.49,26.6,59.09,8.47
143.01,30.16,19.66,44.49,6.58
143.02,42.11,30.52,57.54,6.73
143.03,38.55,24.86,55.85,8.03
144.04,45.01,28.94,66.48,9.75
144.06,41.03,28.7,57.77,7.43
145.01,38.31,26.48,53.24,6.73
145.02,29.51,17.73,45.33,7.32
146,42.99,28.98,62.6,8.59
147.01,29.11,20.24,41.34,5.34
147.09,42.23,29.68,58.72,7.48
148,60.06,43.77,80.55,9.65
149.02,41.65,25.73,62.33,9.66
149.05,39.24,24.27,61.14,9.12
149.08,34.12,23.05,47.88,6.28
149.09,41.08,25.96,61.86,9.48
150,44.17,28.45,65.92,9.5
151.03,49.98,32.64,73.76,10.48
151.05,43.13,30.11,59.98,7.8
151.07,46.71,33.75,62.34,7.48
151.08,29.39,19.02,43.02,6.24
160.01,41.54,23.6,66.43,11.04
160.02,43.84,29.28,64.2,8.61
160.03,48.12,32.89,68.77,9.3
160.04,46.43,30.53,66.91,9.37
161.02,53.45,36.11,76.74,10.54
161.03,48.26,31.41,68.97,9.48
161.05,52.94,34.47,76.55,11.16
161.06,61.88,42.76,84.99,11.19
161.08,132.62,69.37,237.21,41.37
161.09,89.17,60.73,127.81,17.53
162.01,63.34,44.02,86.42,10.98
162.02,56.8,37.06,81.43,11.87
162.03,75.86,53.93,104.29,13.35
162.04,50.17,33.52,71.49,9.72
163.01,55.07,35.48,82.2,11.89
163.04,60.33,40.18,85.52,11.53
163.05,67.34,44.47,97.66,13.64
163.06,49.73,32.28,73.51,10.46
163.07,57.35,38.65,82.74,11.05
163.08,57.43,36.47,86.66,12.93
170.03,41.54,28,59.47,7.83
170.04,56.27,38.87,77.77,9.89
170.05,47.66,31.03,70.56,10.26
170.07,65.34,46.62,88.56,10.72
180.01,52.14,34.07,75.88,10.56
180.04,38.37,27.12,53.04,6.6
181.03,48.34,31.56,70.89,9.9
181.05,54.1,39.65,71.73,8.32
181.07,38.86,22.84,61.59,9.88
181.08,57.89,33.78,91.29,14.74
181.09,47.34,33.42,64.91,8.52
181.11,48.51,31.54,71.76,10.25
181.12,40.66,24.74,62.75,9.62
181.13,48.64,34.09,67.75,8.19
181.14,52.82,34.23,78.09,11.82
181.16,57,37.79,83.1,11.58
182.01,49.85,34.82,68.38,8.62
182.04,43.63,31.15,58.42,7.37
182.05,48.23,33.99,66.05,8.48
183.01,50.17,33.41,73.45,10.4
183.03,75.71,53.16,104.9,13.39
183.05,44.7,32.58,61.13,7.62
183.06,63.97,44.95,89.91,11.28
183.07,50.59,34.03,72.3,9.7
184.02,84.55,59.43,117.44,15.02
184.06,66.57,45.36,94.99,12.72
184.07,78.54,54.72,108.44,14.09
184.08,48.56,31.67,73.37,10.57
184.09,57.46,37.27,85.92,12.18
184.1,68.92,45.23,99.34,13.85
184.11,72.04,48.87,100.9,13.27
184.12,51.24,33.34,74.85,10.71
184.13,59.83,38.82,88.72,13.08
184.14,46.52,28.45,70.22,10.44
184.15,60.77,38.66,89.87,13.31
184.16,59.88,39.36,89.38,12.57
185.05,72.03,50.47,98.03,12.7
185.07,48.37,33.81,69.8,9
185.08,48.78,29.84,73.71,11.32
185.09,56.25,39.39,78.76,10.44
185.1,55.52,35.81,80.83,11.41
185.11,56.43,37.95,80.9,10.87
185.12,57,39.22,79.43,10.38
185.15,71.05,48.91,100.2,13.17
185.16,63.37,41.34,93.03,13.29
185.17,51.2,32.22,75.34,11.24
185.18,43.12,28.13,63.19,8.94
185.19,53.59,34.91,78.55,11.24
185.2,56.59,37.19,83.45,11.74
185.21,60.89,42.99,85.25,10.62
186.01,69.17,47.64,96.61,13.06
186.02,60.34,41.16,86.19,11.86
186.05,60.29,40.89,84.36,11.06
186.06,53.07,35.21,76.83,10.71
186.07,59.68,40.26,86.38,11.98
186.08,65.73,44.02,91.2,11.93
187.03,55.37,37.82,79.63,10.68
187.04,78.78,57.01,107.14,12.71
187.06,57.45,40.34,80.27,10.3
187.11,57.8,37.78,83.68,12.15
187.12,52.52,35.16,78.7,10.86
187.13,65.62,44,93.88,12.7
187.14,67.6,45.09,98.4,14.16
187.15,64.6,44.1,88.94,11.65
188.01,49.43,32.22,71.35,10.14
188.04,58.44,41.16,82.3,10.49
188.05,48.92,30.87,72.24,10.8
188.07,42.79,26.2,64.91,10.07
188.08,34.91,20.29,56.6,9.48
189.03,73.16,50.12,104.64,14.18
189.05,56.08,40.12,76.88,9.43
189.06,54.86,35.88,82.96,12.27
189.08,70.72,47.6,100.67,13.38
189.09,66.07,42.27,101.53,14.53
189.1,54.34,36.65,77.51,10.5
190.03,89.05,67.82,112.45,11.38
190.04,78.72,55.13,109.4,14.44
190.05,95.67,56.13,156.73,25.99
191.03,57.34,38.93,83.03,11.2
191.04,103.23,72.73,143.27,17.63
191.05,79.17,52.52,115.6,16.15
192,81.42,57.19,113.73,14.36
200,60.52,40.58,86.88,11.69
201,58.31,36.73,90.28,13.34
202,57.27,40.82,80.51,10.29
203,54.21,36.39,79.88,11.24
204.01,73.06,46.46,106.45,15.58
204.02,66.73,46.04,94.09,12.27
205.02,83.42,59.63,116.15,14.1
207,79.98,49.33,120.62,18.07
208,63.85,44.85,89.32,11.4
209,76.28,56.66,101.87,11.8
210,81.45,61.41,109.37,12.56
220,55.01,35.97,83.55,12.1
221.01,53.12,32.36,82.71,12.64
221.03,43.2,28.06,64.09,9.35
221.04,48.66,35.97,64.92,7.62
222.01,56.73,39.12,81.43,11.06
222.02,53.73,35.1,79.77,11.25
223.01,50.38,35.99,70.23,9.35
223.02,69.97,47.16,100.92,13.41
224.02,78.28,53.86,111.33,14.21
225.01,49.32,32.57,73.81,10.23
225.02,62.17,43.1,85.53,10.82
226.02,51.47,34.14,76.98,11.22
226.04,51.52,32.42,77.34,11.43
228.02,41.83,26.43,62.49,9.17
228.04,56.98,40.39,77.38,9.47
229,71.35,54.01,92.92,10.16
230.01,52.29,36.09,75.97,10.14
230.02,57.17,39.89,77.22,9.94
231,56.61,40.86,75.87,9.25
232,52.81,34.91,76.75,10.88
233,66.69,46.61,91.36,11.56
234,70.95,49.03,97.04,12.37
235.02,53.54,37.82,72.54,8.93
235.03,58.29,37.28,87.62,12.66
236,45.38,30.21,64.53,8.99
237,45.74,31.54,65.6,8.87
238.01,40.82,26.33,61.52,8.73
238.02,54.62,39.85,74.32,8.76
239.02,66.26,43.22,95.7,13.85
240.01,51.9,36.04,71.26,9.23
240.02,51.52,34.22,72.99,10.14
241,49.59,33.82,70.28,9.77
242,57.87,40.03,81.83,10.82
243.01,42.71,27.7,61.67,8.55
243.02,41.99,28.24,59.74,8.14
250.02,39.89,27.78,56.11,7.24
251.01,55.25,33.62,88.99,13.45
260.04,52.82,30.56,87.25,14.86
260.05,45.52,27.53,68.97,10.83
260.06,37.94,24.12,57.31,8.46
260.07,47.93,30.83,69.95,10.21
260.08,36.2,23.15,53,8.08
281.01,40.59,24.65,61.88,9.85
281.02,42.54,27.6,61.68,8.63
282.01,67.37,43.3,97.55,13.98
282.02,51.8,33.45,77.12,11.14
283,66.5,47.09,90.85,11.07
284.01,44.67,30.01,61.57,8.24
284.02,42.72,28.74,62.83,8.68
285.01,70.09,45.82,103.95,14.18
285.02,56.23,41.79,74.31,8.44
286.02,38.75,29.97,49.66,5.2
287.01,52.01,34.48,74.02,10.15
287.06,50.45,35.77,70.83,9.34
287.09,41.78,24.74,65.34,10.68
287.11,38.72,24.76,57.85,8.34
290.02,70.44,50.33,96.02,11.45
290.04,39.26,27.62,53.4,6.59
290.05,43.08,25.52,67.88,10.82
291.01,51.08,34.2,73.59,10.21
291.02,54.68,36.07,80.43,11.17
292.01,42.37,30.42,58.6,7.12
292.03,52.84,34.1,77.42,11.12
292.04,42.37,25.41,68.02,10.55
400.04,60.49,41.56,86.41,11.45
400.05,49.03,33.01,70.66,10.14
400.06,66.44,41.71,101.68,15.79
401.01,100.33,70.21,142.85,18.79
401.02,77.51,56.4,105.26,12.54
402.02,82.16,55.69,117.56,15.04
402.03,74.85,51.31,105.46,14.47
403.01,86.5,65.13,115.44,12.81
403.04,57.02,36.97,84.86,12.31
403.05,71.19,44.24,107.14,15.53
404.01,65.27,43.25,91.79,12.34
404.02,61.94,44.41,85.17,10.75
410.02,52.84,36.99,71.18,8.92
410.04,45.99,30,68.28,10.06
410.05,46.92,30.18,68.87,9.96
410.06,51.62,31.72,79.53,12.33
501.01,64.67,49.16,83.75,8.89
501.02,53.29,35.72,74.81,10.5
501.03,50.23,32.51,75.02,11.2
502.01,65.96,42.32,102.06,14.59
502.02,55.79,36.6,80.46,11.56
502.03,61.27,40.08,91.02,12.99
502.06,54.4,37.66,77.71,10.56
502.07,54.3,39.46,73.83,8.99
503.01,56.27,34.81,87.47,13.37
503.03,70.56,52.1,94.67,10.86
503.07,87.76,61.32,123.95,15.8
503.09,91.2,61.57,129.85,17.73
504.03,43.25,29.37,63.01,8.63
504.05,51.56,37.4,69.23,8.43
504.08,41.07,26.32,61.07,8.89
504.09,56.54,40.22,79.81,10.12
504.1,57.56,36.62,87.06,13.07
505.01,56.28,39.96,77.57,9.68
506.01,71.5,43.53,114.59,18.5
506.02,69.77,46.14,104.46,14.26
