"CT","mx_mean","mx_lb","mx_ub","mx_se"
41.02,178.12,142.23,221.25,20.16
42,130.54,99.44,167.22,17.58
43.02,141.24,105.01,184.57,20.69
44,150.11,115.16,192.08,19.69
45.01,155.28,113.65,205.97,23.66
45.02,169.16,125.65,221.6,24.7
46,198.66,149.79,255.72,27.95
47.01,189.41,146.85,235.54,23.12
48,227.62,178.38,284.69,27.85
49.01,231.63,186.89,286.96,26.88
49.02,177.38,140.21,217.46,19.72
50.02,191.6,149.69,241.44,23.78
50.03,258.09,198.74,332.94,33.87
50.04,212.6,153.14,286.17,34.17
51.01,179.83,133.33,238.38,26.79
51.02,204.99,161.21,255.17,24.03
52.01,167.26,134.66,204.39,18.61
52.02,197.66,157.37,243.94,22
53.01,349.28,288.44,417.91,34.39
53.02,171.73,125.22,232.11,26.57
54.01,300.4,254.22,351.39,24.22
54.02,170.07,129.27,217.45,22.28
55.01,206.8,159.75,265.16,27.21
55.02,211.69,161.6,274.64,28.26
56.02,200.94,148.41,271.3,31.27
57.02,170.15,134.7,212.53,20.17
59.06,268.77,216.89,327.89,29.02
59.07,128.96,102.41,158.69,14.48
59.09,239.25,177.16,319.66,36.32
59.1,272.07,203.86,350.72,37.23
59.11,174.62,138.53,216.4,19.86
60.02,203.84,156.74,261.54,26.99
61,170.24,131.79,218.72,23.25
62,151.14,116.48,191.24,19.24
64,204.14,166.42,249.4,20.76
65,154.36,127.67,187.3,15.21
67.01,210.72,163.05,266.79,27.45
68,217.33,169.43,274,26.9
69.02,134.57,109.04,163.91,13.99
100.01,239.39,186.38,301.66,29.7
100.02,188.38,147.93,238.55,23.18
101.03,177.12,137.55,223.46,22.18
101.04,222.4,177.76,281.06,26.23
101.06,196.97,161.14,238.12,19.91
103,192.03,153.08,236.34,21.33
104,173.98,138.82,218.75,20.61
110.02,181.35,132.84,237.1,28.02
110.03,175.29,126.36,235.49,27.42
110.04,182.15,133,246.46,28.46
111.02,157.34,126.78,195.01,18.12
111.05,223.4,174.01,279.12,26.32
111.07,199.94,147.58,264.67,30.22
112,150.79,109.89,199.43,22.58
113,185.46,148.23,227.55,20.37
114.01,192.1,135.51,265.16,33.21
114.02,196.93,147.75,251.62,27.05
115,178.6,140.04,221.72,21.11
116,178.03,138.6,225.25,22.07
117,139.22,110.2,171.28,16.06
118,163.73,134.16,196.68,15.83
120,133.28,99.03,175.01,19.4
121,155.87,116.56,203.39,22.8
122,133.55,99.23,176.87,19.34
130.03,172.1,140.58,205.42,17.04
131,159.91,137.92,184.46,12.4
132,159.63,120.52,208.65,22.58
133.01,162.78,122.28,213.75,23.21
133.02,154.93,121.02,193.54,17.75
134,158.07,127.08,195.82,17.58
135,148.52,115.83,186.44,18.62
140.02,171.02,138.56,212.62,18.72
140.03,187.43,144.02,241.67,25.09
140.04,142.4,102.79,195.1,23.8
141.01,210.5,171.89,258.84,21.17
142.01,188.58,147.66,239.07,23.92
142.02,127.58,95.6,165.18,17.99
142.03,199.45,159.19,248.42,23.25
143.01,143.22,107.87,188.02,20.47
143.02,156.29,127.75,188.98,15.38
143.03,169.84,129.06,220.28,22.75
144.04,156.62,121.02,199.6,20.19
144.06,153.55,122.54,187.41,16.8
145.01,154.51,124.18,190.49,17.46
145.02,167.68,119.33,228.48,26.92
146,153.53,120.52,198.31,20.14
147.01,235.07,195.42,283.23,22.37
147.09,155.66,126.72,189.35,16.16
148,172.48,141.15,207.58,17.25
149.02,131.78,98.18,172.01,19.26
149.05,144.1,96.84,204.55,26.65
149.08,146.4,118.01,178.78,15.56
149.09,179.67,132.25,240.44,27.88
150,203.06,125.88,315.59,48.1
151.03,144.51,99.47,200.1,25.28
151.05,138.77,109.46,174.58,16.93
151.07,158.09,130.17,188.87,15.39
151.08,127.99,99.32,164.38,16.6
160.01,193.82,147.84,245.48,25.84
160.02,174.45,141.91,209.33,17.51
160.03,194.38,158.62,239.57,20.73
160.04,233.78,186.91,293.74,27.26
161.02,222.32,176.89,272.69,25.46
161.03,279.37,224.17,344.91,30.51
161.05,156.92,118.81,202,21.18
161.06,185.22,148.16,227.11,21
161.08,254.53,167.57,378.17,56.57
161.09,151.38,117.62,189.65,18.5
162.01,152.28,114.59,194.87,20.19
162.02,202.77,154.79,261.69,25.55
162.03,179.58,141.13,222.62,21.15
162.04,203.65,159.43,254.89,24.2
163.01,214.16,162.7,283.31,31.9
163.04,222.28,171.34,277.74,27.45
163.05,201.85,157.06,258.29,26.83
163.06,181.9,132.53,241,27.55
163.07,209.92,162.45,266.8,27.18
163.08,170.03,123.47,229.29,26.55
170.03,181.52,146.49,221.46,18.9
170.04,174.53,139.9,216.98,20.14
170.05,198.59,157.94,254.51,24.42
170.07,155.97,126.92,190.04,16.15
180.01,147.93,114.44,187.28,18.85
180.04,167.68,137.28,203.33,17.06
181.03,222.06,176.67,278.25,26.18
181.05,209.92,175.91,252.25,19.22
181.07,167.33,124.84,216.08,23.71
181.08,211.3,156.31,270.97,29.7
181.09,160.29,130.53,196.73,16.95
181.11,199.3,155.53,255.69,24.96
181.12,115.03,80.23,160.25,20.42
181.13,163.08,134.52,194.48,15.28
181.14,174.74,135.58,221.6,22.02
181.16,253.05,208.05,304.32,25.23
182.01,146.88,111.91,191.42,19.68
182.04,77.66,59.5,101.6,11.27
182.05,115.06,88.02,146.92,15.02
183.01,195.67,146.16,255.73,27.66
183.03,140.98,107.03,178.41,18.33
183.05,156.25,126.22,193.08,16.9
183.06,302.87,241.81,372.7,33.53
183.07,197.96,160.3,243.26,22.19
184.02,185.05,146.19,230.03,20.78
184.06,341.65,286.92,411.98,32.49
184.07,99.85,74.87,127.47,13.95
184.08,593.27,481.38,730.87,64.17
184.09,137.05,99.99,185.6,22.81
184.1,176.94,133.45,229.3,25.55
184.11,92.77,67.45,123.63,14.27
184.12,288.65,220.33,369.37,37.48
184.13,120.9,83.05,165.67,22.18
184.14,152.68,109.84,207.42,24.41
184.15,133.1,93,182.52,22.85
184.16,104.69,72.32,147.5,19.01
185.05,185.31,140.59,240.69,25.14
185.07,116.58,88.22,152.02,16.05
185.08,482.9,359.32,625.59,69.63
185.09,61.81,42.67,88.33,11.36
185.1,222.86,166.47,292.04,32.49
185.11,80.48,59.08,106.91,12.99
185.12,194.39,148.16,252.3,26.13
185.15,180.37,138.08,232.17,24.38
185.16,272.05,208.56,352.91,36.31
185.17,93.48,64.98,129.8,16.45
185.18,183.65,139.37,240.18,25.53
185.19,179.64,133.34,241.05,27.3
185.2,137.17,97.88,189.24,24.02
185.21,40.85,28.46,58.26,7.64
186.01,116.83,86.04,155.02,17.22
186.02,57.41,39.06,82.03,10.61
186.05,183.26,141.96,232.15,23.04
186.06,353.45,279.91,449.32,42.98
186.07,199.52,152.53,257.19,26.8
186.08,94.01,67.26,129.74,16.17
187.03,114.72,83.62,149.89,16.81
187.04,109.29,83.59,141.03,15.02
187.06,131.41,101.47,165.69,16.56
187.11,455.68,361.38,561.92,52.17
187.12,356.43,281.03,444.28,39.98
187.13,174.98,128.01,230.14,26.91
187.14,135.8,104.1,177.87,19.18
187.15,54.71,40.03,72.79,8.43
188.01,327.93,252.93,412.95,40.77
188.04,200.6,153.47,257.68,26.75
188.05,301.92,222.65,407,48
188.07,207.96,151.71,277.16,32
188.08,347.25,268.2,446.42,45.54
189.03,170,117.42,239.55,30.08
189.05,15.84,9.78,23.85,3.7
189.06,185.67,128.39,257.65,32.99
189.08,112.5,80.38,161.19,19.37
189.09,201.57,150.38,263.02,28.6
189.1,636.84,516.81,773.68,67.32
190.03,29.04,21.76,38.04,4.16
190.04,163.6,128.46,213.94,22.18
190.05,617.36,459.66,806.2,91.4
191.03,159.29,116.97,211.99,24.14
191.04,822.32,698.67,957.02,68.78
191.05,394.8,311.82,497.15,48.97
192,109.45,77.27,149.17,18.33
200,162.57,124.51,210.12,22.26
201,746.02,592.92,918.45,84.74
202,75.14,57.63,97.08,10.1
203,191.2,143.62,252.73,27.86
204.01,188.17,139.85,245.24,27.51
204.02,137.01,100.99,182.95,21.02
205.02,29.19,20.16,41.69,5.5
207,1008.43,799.06,1264.07,118.89
208,87.98,64.92,115.97,12.92
209,72.74,55.64,94.57,9.97
210,102.41,80.83,127.3,11.97
220,2783.32,2275.88,3384.92,291.56
221.01,229.73,170.89,310.59,36.29
221.03,365.07,287.04,452.44,41.67
221.04,155.28,128.89,185.99,14.63
222.01,462.12,379.39,553.86,44.22
222.02,45.33,29.1,65.11,9.2
223.01,97.18,69.5,138.35,17.05
223.02,224.06,172.25,291.2,31.11
224.02,589.98,499.24,685.78,48.44
225.01,139.23,105.99,179.17,18.79
225.02,142.23,107.23,184.04,19.35
226.02,165.03,123.61,211.64,23.03
226.04,273.93,200.04,368.34,43.57
228.02,364.28,288.05,452.01,42.48
228.04,71.56,55.33,91.45,9.41
229,50.35,38.59,64,6.66
230.01,114.21,84.55,150.87,16.38
230.02,93.88,68.5,124.85,14.84
231,62.73,46.68,82.3,8.94
232,582.4,473.86,705.46,59.9
233,415.34,339.62,496.34,37.92
234,129.99,101.73,163.85,16.5
235.02,109.02,84.2,138.34,14.21
235.03,424.44,345.75,513.15,41.93
236,98.25,71.23,132.75,15.96
237,138.83,109.03,176.31,17.23
238.01,516.19,420.08,624.89,52.89
238.02,102.87,82.25,129.4,11.73
239.02,328.48,251.71,413.15,40.77
240.01,87.63,65.66,113.55,11.94
240.02,272.4,218.65,331.48,30.04
241,63.26,46.52,86.51,10.21
242,287.57,233.59,348.06,29.26
243.01,104.18,76.71,135.36,14.94
243.02,321.16,252.96,413.9,40.63
250.02,312.33,245.82,389.02,37.61
251.01,1718.34,1369.3,2155.08,204.93
260.04,551.72,433.12,699.52,69.33
260.05,287.34,222.21,370.11,38.14
260.06,91.97,68.07,119.12,13.15
260.07,122.4,89.86,160.17,18.43
260.08,16.21,8.23,27.39,5.38
281.01,109.24,79.98,146.39,17.57
281.02,95.68,73.04,124.75,13.52
282.01,437.39,352.23,541.49,48.54
282.02,416.35,328.35,510.04,45.02
283,70.43,51.28,94,10.78
284.01,137.46,106.11,175.51,17.54
284.02,211.94,165.76,263.83,25.48
285.01,261.11,198.53,343.49,36.67
285.02,67.39,51.86,86.63,8.92
286.02,52.68,43.28,63.91,5.34
287.01,194.92,150.79,253.89,25.81
287.06,98.08,76.49,124.36,12.1
287.09,197.35,149.19,253.4,27.09
287.11,380.52,306.26,462.24,39.38
290.02,790.72,680.85,912.96,60.51
290.04,75.5,59.63,96.43,9.56
290.05,1341.05,1091.71,1617.79,137.65
291.01,97.54,70.45,131.18,14.84
291.02,171.54,131.61,220.88,22.41
292.01,338.99,277.52,407.57,33.58
292.03,514.48,414.79,618.58,53.02
292.04,187.18,137.46,253.81,29.19
400.04,193.17,152.21,244.93,23.44
400.05,314.13,248.98,385.48,34.89
400.06,580.86,456.85,719.98,66.74
401.01,218.01,163.28,285.58,31.08
401.02,59.54,44.16,79.85,8.98
402.02,261.71,208.18,324.73,30.12
402.03,150.75,114.15,193.87,21.06
403.01,46.03,34.42,60.31,6.76
403.04,360.36,281.19,454.12,44.2
403.05,761.69,629.98,912.69,73.31
404.01,262.57,208.62,329.03,30.99
404.02,296.41,239.6,359.44,31.6
410.02,461.98,390.79,549.16,40.18
410.04,562.89,436.95,721.69,73.2
410.05,193.21,145.62,252.58,27
410.06,415,320,531.74,53.78
501.01,103.83,84.07,124.49,10.39
501.02,245.63,192.47,308.08,28.88
501.03,116.3,79.34,160.85,21.68
502.01,401.6,313.36,514.41,53.19
502.02,121.95,89.97,159.61,18.06
502.03,864.78,714.73,1032.78,81.28
502.06,209.09,162.71,266.57,26.24
502.07,39.16,28.87,51.53,5.83
503.01,408.62,306.12,535.45,60.85
503.03,154.94,123.76,188.43,16.31
503.07,135.68,106.54,175.42,17.73
503.09,258.2,194.54,328.34,34.45
504.03,811.49,671.01,967.29,75.17
504.05,31.79,22.49,43.96,5.39
504.08,422.14,347.11,508.55,42.83
504.09,301.47,249.56,358.98,27.66
504.1,313.09,238.96,400.96,40.8
505.01,98.15,74.65,123.9,12.8
506.01,1307.77,1090.07,1586.75,126.03
506.02,139.55,108.41,179.7,18.61
