"CT","mx_mean","mx_lb","mx_ub","mx_se"
110.04,3.01,0.56,9.58,2.46
111.02,3.77,1.01,10.22,2.48
111.05,3.98,0.96,11.61,2.69
111.07,5,1.59,12.29,2.91
112,4.69,1.15,13.64,3.42
113,4.52,1.32,11.09,2.55
114.01,6.31,1.38,19.08,4.93
114.02,5.98,1.78,15.24,3.73
115,4.02,1.2,10.22,2.4
116,6.52,2.07,16.35,3.58
117,5.09,1.53,12.57,2.97
118,7.4,2.62,16.86,3.86
120,4.85,1.24,13.16,3.36
121,6.12,1.8,16.22,3.87
122,4.33,1.2,11.46,2.83
130.03,11.63,3.57,28.35,6.62
131,5.08,1.92,10.64,2.31
132,5.32,1.2,16.81,4.35
133.01,9.63,2.54,25.6,6.32
133.02,3.06,0.71,8.79,2.09
134,4.16,1.21,11.03,2.66
135,8.54,2.69,19.96,4.63
140.02,2.38,0.79,5.88,1.35
140.03,4.17,1.39,9.52,2.33
140.04,3.2,0.66,8.97,2.45
141.01,2.92,0.75,7.56,1.84
142.01,1.95,0.5,5.31,1.27
142.02,4.36,1.17,12.38,2.85
142.03,6.62,1.97,15.86,3.94
143.01,2.1,0.57,5.96,1.4
143.02,3.22,1.02,7.76,1.82
143.03,2.29,0.61,6.47,1.53
144.04,3.2,0.69,9.09,2.18
144.06,2.95,0.87,7.24,1.78
145.01,3.38,1.01,8.39,1.93
145.02,2.81,0.64,8.34,2.14
146,3.41,1.01,8.81,1.98
147.01,4.52,1.41,11.67,2.63
147.09,4.4,1.17,11.54,2.69
148,7.32,2.51,18.39,4.12
149.02,2.76,0.57,8.78,2.13
149.05,3.86,0.93,10.54,2.67
149.08,3.55,1.09,9.14,2.17
149.09,5.2,1.29,13.4,3.25
150,7.25,2.08,18.78,4.31
151.03,5.31,1.44,15.5,3.51
151.05,4.23,1.18,11.06,2.79
151.07,5.11,1.8,11.73,2.52
151.08,7.08,2,19.48,4.46
160.01,3.19,0.59,10.44,2.75
160.02,3.13,0.73,8.81,2.15
160.03,3.58,0.89,9.3,2.44
160.04,2.71,0.55,8.5,2.07
161.02,3.22,0.86,8.99,2.25
161.03,3.17,0.81,8.4,2.2
161.05,2.68,0.62,7.96,2.05
161.06,2.97,0.79,7.44,1.87
161.08,4.48,0.63,15.8,6.67
161.09,3.35,1.16,7.74,1.69
162.01,2.18,0.65,5.17,1.3
162.02,3.18,0.85,8.51,2.12
162.03,2.96,0.86,7.84,1.81
162.04,2.19,0.68,5.78,1.45
163.01,2.85,0.76,7.43,1.84
163.04,3.11,0.91,7.84,1.8
163.05,2.99,0.88,7.51,1.78
163.06,2.77,0.73,7.68,1.76
163.07,4.8,1.28,11.71,2.83
163.08,4.04,1.02,11.39,2.6
170.03,17.39,5.25,42.29,9.93
170.04,5.19,1.42,12.25,3.02
170.05,6.56,1.52,19,4.8
170.07,7.99,2.61,18.3,4.27
180.01,2.69,0.47,8.56,2.28
180.04,2.53,0.87,6.27,1.43
181.03,2.22,0.53,6.17,1.57
181.05,5.23,1.76,12.55,2.96
181.07,3.89,0.79,13.03,3.13
181.08,3,0.49,9.94,2.67
181.09,2.29,0.59,6.38,1.54
181.11,4.47,1.07,12.44,3.11
181.12,3.31,0.72,10.34,2.48
181.13,2.65,0.78,6.42,1.5
181.14,2.89,0.61,9.23,2.46
181.16,4.43,1.16,12.8,3.07
182.01,2.16,0.73,4.95,1.09
182.04,2.48,0.73,6.35,1.46
182.05,3.58,1.14,8.82,2
183.01,4.45,1.34,10.92,2.69
183.03,2.43,0.63,7.15,1.6
183.05,1.92,0.57,4.72,1.13
183.06,1.57,0.44,4.13,0.98
183.07,2.83,0.77,7.19,1.81
184.02,3.28,1.06,7.29,1.71
184.06,2.97,0.77,8.19,2
184.07,2.33,0.71,5.65,1.38
184.08,2.42,0.6,6.74,1.72
184.09,3.61,0.99,8.91,2.28
184.1,2.76,0.76,7.66,1.96
184.11,3.51,0.76,10.31,2.51
184.12,3.41,0.83,9.83,2.42
184.13,3.23,0.82,8.83,2.26
184.14,2.62,0.6,7.39,1.79
184.15,4.1,1.12,10.92,2.6
184.16,2.85,0.72,7.61,1.89
185.05,3,0.86,7.83,1.81
185.07,3.3,0.96,8.15,1.96
185.08,3.45,0.81,9.96,2.76
185.09,3.18,1.03,8.19,1.86
185.1,2.02,0.55,5.03,1.3
185.11,1.96,0.53,5.24,1.27
185.12,2.45,0.8,5.72,1.35
185.15,2.85,0.92,6.87,1.64
185.16,2.28,0.62,6.31,1.55
185.17,2.27,0.53,6.18,1.5
185.18,3.38,0.98,8.79,2.27
185.19,2.8,0.67,7.84,2.1
185.2,2.47,0.68,6.87,1.61
185.21,1.99,0.61,5.22,1.26
186.01,3.29,0.93,8.49,2.07
186.02,5.06,1.66,13.37,3.15
186.05,4.99,1.69,11.71,2.67
186.06,2.96,0.88,8.01,1.84
186.07,2.79,0.78,7.33,1.68
186.08,4.23,1.4,10.08,2.28
187.03,3.39,1.12,7.81,1.79
187.04,4.08,1.43,9.69,2.07
187.06,2.24,0.63,6.08,1.35
187.11,3.63,0.92,10.13,2.47
187.12,2.96,0.86,7.76,1.89
187.13,2.47,0.72,6.32,1.5
187.14,2.84,0.56,9.79,2.44
187.15,2.05,0.51,5.57,1.31
188.01,2.42,0.64,6.85,1.59
188.04,3.43,1.13,8.17,1.82
188.05,3.64,0.83,10.77,2.57
188.07,3.35,0.76,9.76,2.45
188.08,2.65,0.47,9.26,2.73
189.03,3.77,1.1,9.13,2.16
189.05,5.57,1.78,13.3,3.23
189.06,3.5,0.94,9.58,2.18
189.08,4.76,1.45,12.21,2.82
189.09,2.37,0.57,6.65,1.66
189.1,2.56,0.71,6.64,1.52
190.03,4.98,1.94,10.46,2.23
190.04,5.61,1.72,13.98,3.4
190.05,6.33,1.34,19.62,4.93
191.03,5.67,1.71,13.92,3.2
191.04,11.15,3.95,26.22,5.97
191.05,5.53,1.61,14.48,3.34
192,7.54,2.81,16.27,3.56
200,4.32,0.98,12.74,3.06
201,5.44,1.38,14.57,3.76
202,6.91,2.36,14.83,3.36
203,4.6,1.27,11.58,2.73
204.01,6.13,1.36,15.98,3.92
204.02,9.77,3.39,22.89,5.17
205.02,5.29,1.58,13.6,3.27
207,9.68,2.59,27.43,6.46
208,6.19,1.8,16.75,3.8
209,5.67,1.91,13.74,3.1
210,9.86,4.06,20.31,4.35
220,4.59,1.28,11.61,2.71
221.01,5.26,1.29,14.99,3.6
221.03,3.57,0.79,9.7,2.64
221.04,7.38,2.83,16.06,3.57
222.01,3.64,1.09,8.96,2.09
222.02,12.39,3.57,31.79,7.37
223.01,6.4,2.07,14.79,3.32
223.02,5.44,1.85,13.14,2.89
224.02,6.14,1.57,16.38,3.95
225.01,5.69,1.49,14.06,3.49
225.02,8.41,2.5,21.06,4.86
226.02,4.65,1.12,13.38,3.18
226.04,4.42,1.02,12.58,3.2
228.02,4.57,1.08,13.02,3.61
228.04,4.59,1.43,11.16,2.54
229,5.37,2.05,11.44,2.48
230.01,3.82,1.13,9.32,2.19
230.02,5.83,1.68,15.08,3.43
231,5.78,2.03,12.74,2.88
232,6.21,1.92,14.69,3.44
233,5.83,2.02,13.54,3.08
234,5.76,1.82,13.41,3.2
235.02,9.05,3.48,20.71,4.35
235.03,9.08,2.26,24.17,6.3
236,3.44,0.95,8.27,2.01
237,3.42,0.98,9.01,2.09
238.01,3.34,0.81,9.03,2.32
238.02,4.99,1.86,12.1,2.6
239.02,6.33,1.64,17.69,4.61
240.01,4.97,1.5,13.09,3.1
240.02,5.54,1.7,13.33,3.03
241,6.58,2.06,16.25,3.82
242,6.66,2.28,16.39,3.81
243.01,3.76,1.04,9.77,2.37
243.02,3.96,1.25,9.74,2.21
250.02,3.77,1.31,8.28,1.85
251.01,2.98,0.66,8.69,2.21
260.04,3.54,0.63,12.12,3.01
260.05,4.18,0.98,12.13,3.1
260.06,4.13,1.08,10.99,2.64
260.07,3.78,0.91,10.42,2.9
260.08,2.48,0.61,7.21,1.82
281.01,1.79,0.31,5.84,1.69
281.02,4.67,1.36,12.71,3.06
282.01,4.22,0.91,11.57,3.15
282.02,3.41,0.81,9.44,2.36
283,4.6,1.3,11.57,2.81
284.01,3.34,1.01,8.53,1.99
284.02,3.15,0.91,8.18,2.01
285.01,4.08,1.14,10.69,2.45
285.02,2.75,0.91,6.39,1.53
286.02,2.06,0.85,4.25,0.87
287.01,3.24,0.85,8.46,1.95
287.06,2.23,0.54,6.05,1.59
287.09,2.75,0.42,9.47,2.58
287.11,2.3,0.65,6.55,1.5
290.02,3.17,0.83,8.54,2.07
290.04,3.08,1,7.37,1.82
290.05,2.81,0.52,8.48,2.13
291.01,2.42,0.63,6.98,1.84
291.02,2.63,0.68,7.51,1.79
292.01,2.91,1.01,6.8,1.57
292.03,2.15,0.49,6.31,1.76
292.04,3.07,0.64,9.54,2.59
400.04,3.62,0.88,11.03,2.68
400.05,2.3,0.6,6.45,1.6
400.06,2.45,0.37,8.77,2.6
401.01,4.76,1.18,13.85,3.28
401.02,4.59,1.58,10.91,2.5
402.02,2.83,0.76,7.99,1.85
402.03,3.7,0.91,11.61,2.91
403.01,2.22,0.72,5.12,1.18
403.04,2.06,0.57,5.54,1.39
403.05,2.03,0.42,6.01,1.56
404.01,2.14,0.5,6.08,1.49
404.02,2.81,0.86,7.07,1.62
410.02,2.12,0.64,5.62,1.34
410.04,2.21,0.58,5.78,1.38
410.05,1.72,0.38,5.1,1.25
410.06,1.93,0.38,5.9,1.57
501.01,1.99,0.64,4.81,1.11
501.02,1.54,0.37,4.18,1.06
501.03,2.2,0.51,6.43,1.57
502.01,1.86,0.46,5.23,1.25
502.02,2.26,0.5,6.91,1.74
502.03,2.03,0.51,5.84,1.5
502.06,2.51,0.7,6.1,1.51
502.07,2.02,0.58,5.14,1.23
503.01,1.79,0.45,5.05,1.24
503.03,1.73,0.54,4.76,1.06
503.07,1.59,0.26,5.68,1.64
503.09,1.75,0.41,5.09,1.25
504.03,2.05,0.55,4.84,1.15
504.05,1.96,0.55,5.39,1.25
504.08,3.25,0.76,9.58,2.5
504.09,1.73,0.42,4.87,1.24
504.1,1.65,0.29,5.44,1.55
505.01,2.28,0.65,5.99,1.4
506.01,2.26,0.39,6.91,1.89
506.02,2.24,0.46,6.61,1.71
