"CT","mx_mean","mx_lb","mx_ub","mx_se"
45.02,25.88,16.73,38.68,5.75
46,27.65,17.79,40.47,5.97
47.01,28.93,19.25,41.3,5.61
48,29.19,19.07,42.47,6.06
49.01,30.47,20.38,44.17,6.04
49.02,25.14,16.47,36.61,5.04
50.02,40.29,28.33,54.79,6.95
50.03,53.07,35.65,77.9,10.88
50.04,36.67,22.76,55.29,8.45
51.01,24.43,16.02,36.78,5.31
51.02,27.77,19.03,39.58,5.33
52.01,30.59,22.01,40.65,5.01
52.02,30.71,21.17,43.83,5.61
53.01,22.95,15.32,33.04,4.71
53.02,31.27,19.75,47.86,7.41
54.01,78.04,60.07,100.31,10.43
54.02,25.02,16.85,35.96,5.15
55.01,28.41,18.77,41.29,6.1
55.02,39.08,24.72,58.35,8.75
56.02,50.64,32.21,76.92,11.15
57.02,51.32,37.7,69.39,8.26
59.06,112.86,81.1,152.23,18.3
59.07,25.11,17.1,35.39,4.8
59.09,47.3,28.12,76.03,12.32
59.1,75.31,47.66,109.99,16.02
59.11,31.75,21.58,44.82,5.97
60.02,28.41,18.14,43.02,6.55
61,21.2,12.95,33.25,5.45
62,20.93,13.7,30.97,4.39
64,36.43,25.88,49.6,6.11
65,40.36,29.85,55.16,6.42
67.01,50.58,33.39,72.58,10.19
68,24.49,15.78,36.13,5.37
69.02,23.15,16.78,30.62,3.62
100.01,63.35,44.61,87.09,10.94
100.02,35.85,24.25,52.18,7.07
101.03,32.18,21.15,47.23,6.49
101.04,33.38,23.23,48.24,6.38
101.06,36.47,25.99,48.68,6.06
103,25.03,17.53,34.93,4.46
104,27.78,19.3,41.3,5.46
110.02,33.97,19.05,55.79,9.35
110.03,24.31,13.51,40.29,6.64
110.04,29.72,17.72,48.32,7.79
111.02,26.57,18.03,37.77,5.15
111.05,42.93,29.26,59.44,7.76
111.07,41.88,28.17,59.87,8.45
112,31.6,20.56,47.8,6.99
113,29.05,20.04,40.3,5.02
114.01,27.01,15.75,43.43,7.66
114.02,41.13,26.06,59.97,8.92
115,34.8,24.76,46.28,5.83
116,22.18,14.41,33.25,4.79
117,21.37,14.69,30.12,3.97
118,25.31,17.96,33.86,4.13
120,22.38,14.39,33.56,5.13
121,22.49,13.97,34.16,5.48
122,21.63,13.68,32.29,4.72
130.03,33.43,24,44.54,5.38
131,24.86,19.15,31.78,3.25
132,15.02,9.19,24.56,3.92
133.01,21.82,13.08,35.51,5.68
133.02,14.92,9.24,22.5,3.43
134,17.44,12.19,25.38,3.38
135,16.29,10.5,24.33,3.57
140.02,29.64,20.67,40.7,5.02
140.03,28.67,19.63,40.86,5.41
140.04,27.82,16.62,43.24,7.05
141.01,41,29.47,55.37,6.58
142.01,26.18,17.4,39.16,5.66
142.02,22.46,14.29,33.56,5.2
142.03,27.13,18.55,39.87,5.24
143.01,22.03,14.12,33.34,4.95
143.02,29.22,21.47,39.26,4.37
143.03,18.47,11.84,28.24,4.03
144.04,30.11,20.11,43.37,6.13
144.06,19.48,13.26,27.32,3.63
145.01,19.65,13.53,27.4,3.48
145.02,15.79,9.33,25.04,4.19
146,25.52,16.93,36.95,5.25
147.01,23.24,16.38,33,4.27
147.09,29.63,21.3,39.53,4.66
148,30.57,22.42,40.07,4.75
149.02,22.02,12.95,34.25,5.62
149.05,24.3,14.43,39.88,6.08
149.08,19.37,13.03,28.06,3.8
149.09,31.45,19.47,47.48,7.52
150,21.58,13.4,33.34,5.12
151.03,22.02,13.98,33.95,4.96
151.05,31.04,21.69,43.37,5.51
151.07,20.87,15.17,28.04,3.38
151.08,18.07,11.54,26.93,3.98
160.01,22.23,12.6,36.18,5.92
160.02,24.93,17.38,34.15,4.53
160.03,38.69,27.61,53.36,6.67
160.04,31.55,21.87,44.11,5.89
161.02,47.07,32.5,65.17,8.4
161.03,38.71,26.18,53.58,7.13
161.05,32.98,21.84,48.67,6.85
161.06,33.07,22.92,46.06,5.97
161.08,116.83,62.54,207.22,36.17
161.09,40.01,27.92,55.79,6.98
162.01,24.43,16.25,34.66,4.73
162.02,28.56,17.94,42.09,6.49
162.03,27.67,18.88,40.09,5.36
162.04,30.89,19.77,45.83,6.46
163.01,31.04,18.76,47.79,7.43
163.04,30.93,19.57,44.29,6.31
163.05,28.94,18.8,41.61,6.13
163.06,27.04,17.3,39.69,5.9
163.07,30.04,20.22,43.99,6.15
163.08,28.05,17.41,42.87,6.84
170.03,26,18.44,34.81,4.23
170.04,26.61,19.03,36.37,4.45
170.05,31.58,21.87,44.32,5.83
170.07,37.73,28.07,50.47,5.68
180.01,21.15,12.71,32.48,4.91
180.04,26.04,18.16,36.04,4.53
181.03,39.69,26.89,56.5,7.58
181.05,32.79,25.34,41.82,4.36
181.07,21.87,12.92,35.09,5.62
181.08,27.01,15.44,43.6,7.09
181.09,24.7,17.35,33.64,4.3
181.11,33.31,22.5,47.9,6.36
181.12,21.97,13.08,34.35,5.33
181.13,23.65,17.18,31.77,3.72
181.14,35.13,23.75,50.12,7.24
181.16,28.32,19.72,39.58,5.16
182.01,29.07,20.2,40.25,5.14
182.04,35.08,24.09,48.86,6.28
182.05,31.59,21.95,44.66,5.88
183.01,50.58,34.06,73.16,10.21
183.03,51.84,37.39,70.38,8.6
183.05,31.7,22.1,44.4,5.84
183.06,50.53,36.11,69.44,8.48
183.07,33.67,22.58,48.55,6.62
184.02,63.62,46.35,85.38,10.23
184.06,38.5,25,55.51,7.94
184.07,40.53,28.31,55.8,6.97
184.08,33.66,21.2,51.43,8.1
184.09,47.25,29.62,71.99,10.74
184.1,38.5,24.88,55.91,8.26
184.11,32.38,20.82,47.46,6.91
184.12,40.46,25.34,61.9,9.34
184.13,31.75,19.28,49.09,7.69
184.14,30.46,17.73,48.12,7.93
184.15,38.85,24.3,59,8.79
184.16,34.94,21.96,53.43,7.94
185.05,39.54,27.04,55.14,7.48
185.07,29.78,20.34,43.09,5.92
185.08,27.59,16.11,43.15,7.02
185.09,33.57,22.85,48.34,6.64
185.1,29.68,18.72,44.43,6.67
185.11,20.44,13,30.06,4.5
185.12,24.6,16.52,35.88,4.98
185.15,39.78,26.69,57.95,8.14
185.16,32.65,20.8,49.04,7.42
185.17,21.86,13.25,33.88,5.28
185.18,22.81,14.39,34.46,5.24
185.19,32.95,20.11,50.01,7.51
185.2,25.42,15.66,38.52,5.95
185.21,26.07,18.18,37.24,4.82
186.01,33.28,21.64,48.29,7
186.02,43.11,29.57,61.98,8.26
186.05,36.44,24.9,50.89,6.78
186.06,28.75,18.67,42.76,6.2
186.07,41.03,26.71,60.86,8.79
186.08,41.99,28.18,60.81,8.25
187.03,39.72,27.27,56.56,7.83
187.04,54.36,39.9,73.42,8.47
187.06,36.43,25.65,50.37,6.33
187.11,36.37,22.26,55.26,8.58
187.12,35.46,23.35,52.15,7.37
187.13,34.02,22.48,49.55,6.91
187.14,54.35,38.08,76.41,9.95
187.15,36.26,24.87,50.63,6.44
188.01,31.61,19.8,47.63,7.06
188.04,33.11,23.2,47.44,6.22
188.05,35.26,21.47,54.42,8.57
188.07,23.9,13.75,37.61,6.25
188.08,30.08,16.96,49.17,8.38
189.03,44.08,28.58,64.53,9.18
189.05,35.68,26.12,48.34,5.67
189.06,41.75,26.67,63.93,9.85
189.08,48.88,33.32,69.84,9.7
189.09,26.45,15.83,43.1,6.69
189.1,27.68,17.78,40.11,5.83
190.03,63.82,49.93,79.52,7.76
190.04,39.33,26.81,56.82,7.66
190.05,44.23,24.72,73.23,12.84
191.03,37.49,24.79,54.34,7.43
191.04,83.63,60.56,112.18,13.06
191.05,41.69,27.56,62.58,8.99
192,58.56,40.91,81.39,10.57
200,30.89,19.43,46.69,6.97
201,39.37,24.2,59.93,9.39
202,34.65,24.27,48.91,6.14
203,32.48,21.05,48.51,6.98
204.01,30.45,18.44,47.09,7.3
204.02,43.3,29.25,61.48,8
205.02,38.36,27.9,51.79,6.03
207,62.4,38.06,95.58,14.31
208,46.26,33.7,62.77,7.57
209,61.5,46.49,80.35,8.63
210,45.74,34.2,60.37,6.8
220,39.78,23.64,63.61,10.78
221.01,35.89,21.65,57.26,8.91
221.03,30.38,19.95,44.07,6.44
221.04,29.3,21.74,39.26,4.47
222.01,24.23,16.1,35.54,5.13
222.02,29.48,18.13,45.52,6.89
223.01,35.54,24.01,52.2,7.14
223.02,34.64,22.48,51.01,7.16
224.02,64.96,47.77,86.26,9.76
225.01,22.34,14.46,33.1,4.73
225.02,34.97,24.27,49.02,6.3
226.02,25.93,16.33,40.15,6.12
226.04,24.23,14.54,37.99,5.74
228.02,21.51,13.42,32.41,4.95
228.04,30.86,22.47,41.32,4.91
229,39.01,29.7,50.39,5.37
230.01,27.71,18.69,40.63,5.66
230.02,34.87,23.97,47.67,6.09
231,32.9,23.53,44.71,5.22
232,36.2,23.8,52.42,7.39
233,38.75,27.66,52.97,6.63
234,107.1,79.99,138.69,14.86
235.02,34.12,24.11,47.19,5.8
235.03,48.19,32.7,69.58,9.24
236,29.5,19.36,42.09,5.98
237,33.68,23.58,47.71,6.26
238.01,29.44,19.06,44.06,6.46
238.02,27.82,20.42,37.74,4.43
239.02,31.92,20.21,46.98,7.18
240.01,28.86,20.15,39.33,5.07
240.02,25.39,16.54,36.58,5.2
241,33.03,23.23,46.26,6.06
242,30.22,20.75,43.1,5.87
243.01,28.41,18.62,41.04,5.67
243.02,30.19,19.53,44.08,6.37
250.02,22.89,15.36,32.54,4.45
251.01,51.83,28.23,89.32,16.05
260.04,33.76,18.31,56.97,10.27
260.05,38.01,23.59,59.25,9.27
260.06,21.58,13.58,34.09,5.03
260.07,42.19,27.6,59.98,8.61
260.08,25.22,15.74,38.88,6.02
281.01,23.13,13.67,36.14,5.93
281.02,39.67,26.91,55.96,7.38
282.01,49.9,32.87,70.83,9.97
282.02,52.31,35.12,75.13,10.25
283,58.83,44,77.17,8.74
284.01,29.8,20.12,40.74,5.33
284.02,29.75,19.91,44.71,6.15
285.01,62.96,42.13,92.06,12.62
285.02,41.5,30.56,54.5,6.07
286.02,30.65,23.49,39.13,3.91
287.01,31.83,20.22,47.18,6.66
287.06,36.98,27.17,50.22,6.03
287.09,29.36,17.89,45.8,7.49
287.11,25.06,15.7,38.56,5.72
290.02,65.9,49.07,85.27,9.25
290.04,34.01,23.97,46.81,5.81
290.05,47.71,27.89,76.89,12.56
291.01,43.55,29.33,62.14,8.43
291.02,40.74,27.29,59.42,8.33
292.01,26.55,17.99,37.15,4.87
292.03,35.44,21.93,55.61,8.33
292.04,28.52,15.84,47.88,7.83
400.04,45,30.62,65.44,8.89
400.05,44.13,28.59,65.25,9.43
400.06,61.77,37.36,96.42,15.13
401.01,76.87,53.9,106.79,13.49
401.02,57.97,43.81,76.35,8.26
402.02,52.32,36.45,71.59,9.06
402.03,53.95,37.76,73.46,9.53
403.01,55.38,41.57,72.75,7.87
403.04,54.99,36.15,81.45,11.21
403.05,45.59,28.34,69.06,10.36
404.01,49.89,32.22,71.47,9.85
404.02,46.7,33.25,64.44,8.03
410.02,36.3,25.48,49.4,6
410.04,39.49,24.58,62.16,9.76
410.05,36.2,23.52,52.41,7.64
410.06,47.88,28.86,73.94,11.52
501.01,46.82,36.29,60.26,6.23
501.02,31.62,20.74,45.98,6.6
501.03,44.31,28.38,67.05,10.09
502.01,38.8,24.32,59.13,9.13
502.02,54.98,37.43,77.73,9.96
502.03,45.41,29.77,66.91,9.98
502.06,42,28.84,61.19,8.34
502.07,44.25,33.2,58.42,6.4
503.01,48.33,28.29,76.62,12.12
503.03,41.96,31.44,55.49,6.12
503.07,72.1,53.76,96.07,10.38
503.09,56.93,39.17,80.74,10.68
504.03,51.57,34.99,74.95,10.25
504.05,37.47,27.9,49.86,5.75
504.08,29.43,19.09,43.64,6.26
504.09,33.89,23.65,49.14,6.49
504.1,48.35,31.58,72.01,10.75
505.01,37.02,26.81,49.92,6.25
506.01,62.34,37.88,99.88,16.27
506.02,70.4,49.57,97.87,12.25
